"","unique_names","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes"
"48","seq.20087.3",-0.0325753492835278,15.2128568805716,-5.91165143249471,2.44360875145056e-08,1.18677931695449e-05,7.49240692041634,"SELENOF"
"49","seq.20090.63",-0.062608259071186,13.258839964999,-5.13123915067416,9.37945259600422e-07,0.00012423511302162,3.93115389922157,"UBE2E3"
"50","seq.20975.2",-0.0629996713477431,14.5550747072628,-5.1451800863384,8.81183532225638e-07,0.000124104649969259,3.99184471311022,"RCAN2"
"51","seq.21365.5",-0.0340294595156547,13.340715818714,-6.6087838771325,7.423546316308e-10,9.01342248571729e-07,10.9252926311513,"CYTH3"
"52","seq.21760.22",-0.0617350933614776,15.2416927207612,-5.83102632750174,3.61116741752185e-08,1.38312630031735e-05,7.10982947830385,"UBA1"
"53","seq.22049.24",-0.043909822825553,17.0873843779919,-5.00150168413896,1.6682882684134e-06,0.000183176285901685,3.37180339227416,"YWHAH"
"54","seq.22958.6",-0.0453179733032004,16.044454176898,-4.69745094667266,6.19847950368532e-06,0.000470374199836954,2.10071013708168,"DSTN"
"55","seq.22984.10",-0.0196932639025453,17.0832758630476,-5.21625678148836,6.39936836410978e-07,9.91902096437016e-05,4.30301237232706,"EIF4A2"
"56","seq.22992.6",-0.0472291117144817,14.743286355897,-5.8686307068808,3.01091268742913e-08,1.29026464281889e-05,7.28787124345241,"MAPRE3"
"57","seq.23266.62",0.0210854982172937,7.26574412368361,5.06403167218052,1.26541604249499e-06,0.000151123866714361,3.64015924664975,"MITD1"
"58","seq.23350.66",-0.0604495044860699,10.8863767647537,-6.68945286449381,4.89288711658881e-10,7.1289365288699e-07,11.3359366589549,"FAM118B"
"59","seq.23356.32",-0.0208363959105444,8.78961431046971,-4.7334587578386,5.32094895191654e-06,0.000430701256830133,2.24825085631493,"CCDC24"
"60","seq.23366.15",-0.036402208457614,11.4684161597342,-4.97956332372012,1.83722675538977e-06,0.00019682642519139,3.27820283263899,"UBL7"
"61","seq.23409.83",-0.0490142424725726,10.6029042408776,-5.4057807980873,2.69171838441462e-07,5.27512984697868e-05,5.14668040514859,"SYAP1"
"62","seq.23528.199",-0.0468945638759685,17.2201167774971,-6.94879142269608,1.2605644153882e-10,3.06107058870101e-07,12.6732009022978,"PHYHIPL"
"63","seq.23569.53",-0.0505505943217359,14.1911077413187,-4.81098275577178,3.82066816983732e-06,0.000349178990837484,2.56866476866598,"STARD10"
"64","seq.24255.38",-0.0154695737235525,16.8212803877395,-4.8101414453126,3.83449818352762e-06,0.000349178990837484,2.56516745784688,"EPN1"
"65","seq.24260.4",-0.0504837376891555,14.3662470637477,-4.86404298028578,3.03958359897287e-06,0.000299234682682667,2.79011827288321,"SETD3"
"66","seq.24417.22",-0.0706041274983807,12.5624008253939,-4.66223515085034,7.19121183710838e-06,0.000520385616114694,1.95720948664595,"RABEP1"
"67","seq.24426.191",-0.0327706681989372,14.6312207584329,-5.28574089109297,4.66866520390782e-07,8.10902542998326e-05,4.60999010901949,"CTNNA1"
"68","seq.24447.26",-0.0403592119510964,11.4872051576842,-5.00615163970901,1.63447013706345e-06,0.000183176285901685,3.39167944318141,"FAM221A"
"69","seq.24475.45",-0.0437695000670746,15.8071799825584,-5.47809074752394,1.92492722823411e-07,4.38221714302671e-05,5.47378652983883,"SNX12"
"70","seq.24717.26",-0.0362570540992166,17.4593751523171,-5.55659065952308,1.3336522201583e-07,3.25135185476226e-05,5.83207414356897,"PTPA"
"71","seq.24960.48",-0.0732170870293265,11.0451763437365,-4.77896525424136,4.38261395264447e-06,0.000380087412440654,2.43587865313324,"HIP1R"
"72","seq.25061.8",-0.0712070987751343,12.6771798686034,-5.56583913300297,1.27696423473826e-07,3.25135185476226e-05,5.87450118266126,"ELMO2"
"73","seq.25099.4",-0.118378940820132,13.7660159700765,-4.71712720989307,5.70294304509941e-06,0.000444824000734262,2.181231455819,"CADPS2"
"74","seq.25256.23",-0.0503968399359459,15.170425686499,-5.82552245544943,3.7083358985864e-08,1.38312630031735e-05,7.08382936497118,"EEF1A1"
"75","seq.25287.7",-0.0501218179792933,15.1870484749259,-4.73830851407858,5.21236342593362e-06,0.000426652444471084,2.26818503972841,"EIF4G1"
"76","seq.2911.27",0.0632374146268782,9.82979288633477,4.6909844288912,6.37024256518336e-06,0.0004784249184264,2.07430068552646,"MDK"
"77","seq.3868.8",-0.0237246145837407,13.72414550013,-4.66920682689013,6.98320764009627e-06,0.000513865329879811,1.98555567234409,"SGTA"
"78","seq.4192.10",-0.0318421806261995,16.9951131288475,-5.02997615938963,1.47138202485628e-06,0.000170143143667905,3.49371817656829,"AKR1A1"
"79","seq.4209.60",-0.0956796597387914,15.9498346005905,-4.70028037254514,6.12474106129499e-06,0.000469670932963516,2.1122739339796,"VTA1"
"80","seq.4272.46",-0.0370321721178477,16.2840176743208,-5.40101455026339,2.7516119997967e-07,5.27512984697868e-05,5.12521933798425,"GPI"
"81","seq.4342.10",0.0338102254781494,10.3305895695802,4.79318904087548,4.12373177926207e-06,0.000361944409782219,2.49479024252614,"ICAM1"
"82","seq.4706.17",-0.0437854468208305,17.3086490367865,-6.86569343054748,1.95174165663814e-10,3.55460949215221e-07,12.2419394925553,"EPB41"
"83","seq.5488.74",-0.060309000397515,12.2269399555624,-5.50446542660784,1.7022247210046e-07,4.00022809436081e-05,5.59379873488533,"SRC"
"84","seq.5493.17",-0.0432610469605088,14.7119621617929,-5.24236734237077,5.68599422895326e-07,9.17007812334288e-05,4.41804732161692,"WNK3"
"85","seq.5801.72",0.00577471069983886,7.77060453350999,4.92405895851481,2.34221680794606e-06,0.000247290571679522,3.04268225848805,"NGF"
"86","seq.5888.29",-0.0305894739683052,13.7875441033466,-5.11378190973607,1.01405701094185e-06,0.000128557608216778,3.85531415815349,"EIF5A"
"87","seq.6280.11",-0.0445589957663245,15.8551951708547,-5.79485981171752,4.29843166459288e-08,1.42336703075269e-05,6.93925523576479,"PCDH8"
"88","seq.6393.63",-0.0646587470304132,14.1012898351108,-5.13740307494181,9.1242264543705e-07,0.000124104649969259,3.95797419349862,"HSP90B1"
"89","seq.6521.35",-0.0388498636123899,12.0922351682798,-5.03778117664643,1.42147800683894e-06,0.000167023665803575,3.52721975312319,"NPTX2"
"90","seq.7147.35",-0.038295582944656,15.0399048254845,-4.7681569259053,4.58978570686164e-06,0.000388797545052175,2.39119744942603,"WFDC8"
"91","seq.7810.20",0.0624216231742361,8.82781977619088,7.05860605337218,7.04845150307656e-11,2.56739845999564e-07,13.2469819964604,"C1QTNF5"
"92","seq.7853.19",-0.0584514349622996,12.0114713930709,-6.22331995193647,5.25438898015267e-09,4.10909090883989e-06,9.00040605469608,"SCO1"
"93","seq.8070.88",-0.0674165666530595,15.4677953621919,-5.20091986564013,6.85826976145584e-07,0.000104088531692095,4.23562365217092,"DLG4"
"94","seq.8357.43",-0.0212253922460277,16.0827196688496,-4.84870910537421,3.24780640523371e-06,0.000315470262161701,2.72594223757947,"SULT4A1"
"95","seq.8606.39",0.00878668657618661,7.33878623637624,4.79466677767292,4.09770129003652e-06,0.000361944409782219,2.50091790372816,"GPNMB"
"96","seq.9005.16",-0.0543032602522931,14.7854791936093,-5.94829131450982,2.04420680766054e-08,1.06371761384336e-05,7.66731397218404,"PLXNA1"
"97","seq.9257.14",-0.0485407048955342,14.3359940478903,-4.84176223253772,3.34662938905169e-06,0.000320792040779494,2.69691544430438,"TACO1"
"98","seq.9339.204",-0.0309355303349151,12.6214197831825,-5.69549932451153,6.91520224871813e-08,2.09905201591298e-05,6.47401259342039,"FKBP2"
"99","seq.9789.52",-0.0278857334352604,14.7884062830604,-4.9992822170387,1.68466865551309e-06,0.000183176285901685,3.36232091232653,"SYNE2"
"100","seq.9872.23",-0.0600154116956087,15.8447252508892,-4.74673655386303,5.02874104096874e-06,0.000421084810154681,2.30286238458554,"CTNNA2"
