"","unique_names","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes"
"1","seq.10366.11",-0.0373267456539131,8.69052796196195,-3.07833003362509,0.00236683786651404,0.378064892595251,-1.64849661051849,"PDGFRA"
"2","seq.10643.16",0.0470799469427929,9.59964915383302,2.88346205665214,0.00435363078137801,0.378064892595251,-2.17532030380217,"OLFM3"
"3","seq.10903.50",-0.181335867384043,13.5775408154586,-2.84284921528094,0.00492428329269005,0.378064892595251,-2.28114518609256,"STX8"
"4","seq.11067.13",-0.13659672807723,11.5731979718097,-2.87356297199544,0.00448686574710194,0.378064892595251,-2.20124138555665,"BGLAP"
"5","seq.11143.32",0.0617519090940727,10.0363725194727,3.13052137845547,0.00200002950668639,0.378064892595251,-1.50209000923331,"OLFM3"
"6","seq.11168.3",0.168918859147262,8.6023735721906,3.4834980274426,0.000605162310776673,0.378064892595251,-0.454180160784482,"MEGF10"
"7","seq.11215.6",-0.0292136865412061,8.50742428628356,-3.07284362517574,0.00240880366459022,0.378064892595251,-1.66375753359662,"CDH15"
"8","seq.11487.4",0.0997751872339027,10.9549280550236,2.8962152137989,0.00418730881051832,0.378064892595251,-2.14180522225672,"SPOCK1"
"9","seq.12417.46",0.0866724548578161,11.851222922117,2.79154798750764,0.00574227532065594,0.378064892595251,-2.41284586574645,"TPRKB"
"10","seq.12463.7",0.0819463698168241,10.4222143751721,2.93761586578048,0.00368659986439363,0.378064892595251,-2.03207148383876,"KLHL13"
"11","seq.12599.10",0.106365334613908,10.8951645238761,2.81971631984423,0.00527901172244887,0.378064892595251,-2.34080545609504,"FERMT3"
"12","seq.12612.37",0.700570837484751,11.4688186772686,2.94621746663208,0.0035897112827209,0.378064892595251,-2.00909391994822,"PSMB1"
"13","seq.12627.97",0.148551703876841,9.39859774173773,3.12285398073939,0.00205040326732383,0.378064892595251,-1.52373798539781,"ATG7"
"14","seq.12808.103",0.0969767985951005,10.4436301968227,2.98939691839385,0.00313766211913049,0.378064892595251,-1.89282149483574,"CARHSP1"
"15","seq.12990.39",-0.0453130719432197,7.32303447283623,-3.34213296539665,0.00098832926473442,0.378064892595251,-0.885833918493854,"MAP3K3"
"16","seq.13236.25",0.0602889699223035,9.54467064229854,3.22012831288874,0.00149032679430119,0.378064892595251,-1.24555064381104,"WNT3A"
"17","seq.13472.35",0.219656179034099,16.1776180519463,3.18222830959836,0.00168909589640615,0.378064892595251,-1.35485158216291,"HDHD2"
"18","seq.13516.46",0.256231331922917,10.018831317148,3.34059306619938,0.000993538763590309,0.378064892595251,-0.890448512708194,"EMC4"
"19","seq.14048.7",-0.0964400211814604,10.3767474889667,-2.86169371199628,0.00465151892267983,0.378064892595251,-2.23221353999668,"IL1RAP"
"20","seq.14099.20",0.43982619278851,9.79342447455883,2.8071496761917,0.00548131473557278,0.378064892595251,-2.37302695679831,"PSMA4"
